event_id,cluster_id,acq_date,acq_time,satellite,instrument,latitude,longitude,daynight,bright_ti4,bright_ti5,delta_ti4_ti5,frp,confidence,scan,track,nearest_industry_distance_m,industries_within_500m,industries_within_1km,industries_within_2km,NDVI,NDBI,NDWI,cluster_event_count,cluster_unique_dates,cluster_span_days,persistence_summary,nearest_industry_name,nearest_man_made,nearest_power,osm_context_summary,candidate_class,candidate_evidence_summary,evidence_confidence,validation_action_required,annotator_id,annotator_notes,final_label,label_status
FIRMS_0187,126,2026-05-25,09:06,N20,VIIRS,22.94851,72.34847,1,337.81,308.23,29.58,4.08,l,0.42,0.61,6915.93,0,0,0,0.1996047430830039,0.1738124404518851,-0.3515920730349588,3,2,1,"Moderate Persistence (3 detections across 2 dates, 1d span)",,works,,Man-made: works,Ambiguous (Review Required),"Intermediate proximity (6916m) or mixed spectral signals (NDVI 0.20, NDBI 0.17, FRP 4.08MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,SAMPAD_R,"Cluster 126: Deep rural landscape 6.9km from industry, 1-day temporal span open field burn.",Other Thermal Source,Validated
FIRMS_0188,126,2026-05-25,09:06,N20,VIIRS,22.94888,72.35261,1,344.88,308.26,36.62,5.45,n,0.42,0.61,6890.51,0,0,0,0.3300995659943834,0.0243445692883895,-0.4005376344086021,3,2,1,"Moderate Persistence (2 detections across 1 dates, 0d span)",,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (6891m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.33, NDBI 0.02), single/episodic burn.",High,Verify agricultural plot boundary or open field context on satellite imagery.,SAMPAD_R,"Cluster 126: Deep rural landscape 6.9km from industry, NDVI (0.330), 1-day temporal span open field burn.",Other Thermal Source,Validated
FIRMS_0189,127,2026-05-25,09:06,N20,VIIRS,23.05617,72.30385,1,354.04,308.4,45.64,8.38,n,0.42,0.61,2543.45,0,0,0,0.2210660437460182,0.1477693789832518,-0.3270251557812139,1,1,0,Transient / Single Occurrence (1 detection),,,generator,Power: generator,Other Thermal Source,"Remote from industrial infrastructure (2543m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.22, NDBI 0.15), single/episodic burn.",Medium,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0190,4,2026-05-25,21:34,N20,VIIRS,22.9794,72.56454,0,315.95,297.46,18.49,0.98,n,0.4,0.6,441.64,1,4,7,0.1176321780925879,0.1565483008781978,-0.2413599325653273,25,21,81,"High Persistence (24 detections across 21 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 442m, NDBI 0.16).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0191,126,2026-05-26,08:47,N20,VIIRS,22.94755,72.34718,1,342.75,316.25,26.5,0.99,l,0.42,0.45,6854.71,0,0,0,0.3337631635503976,-0.0372722714357345,-0.4345815996301433,3,2,1,"Moderate Persistence (2 detections across 2 dates, 1d span)",,works,,Man-made: works,Other Thermal Source,"Remote from industrial infrastructure (6855m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.33, NDBI -0.04), single/episodic burn.",High,Verify agricultural plot boundary or open field context on satellite imagery.,SAMPAD_R,"Cluster 126: Deep rural landscape 6.9km from industry, NDVI (0.334), negative NDBI (-0.037), open field burn.",Other Thermal Source,Validated
FIRMS_0192,128,2026-05-26,08:47,N20,VIIRS,22.97136,72.29837,1,339.29,313.48,25.81,1.29,l,0.42,0.45,1236.52,0,0,3,0.2767109798129,-0.0124951190941038,-0.3759617935791987,1,1,0,Transient / Single Occurrence (1 detection),,works,,Man-made: works,Ambiguous (Review Required),"Intermediate proximity (1237m) or mixed spectral signals (NDVI 0.28, NDBI -0.01, FRP 1.29MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0193,4,2026-05-26,21:15,N20,VIIRS,22.97887,72.56647,0,319.96,299.42,20.54,1.2,n,0.41,0.45,236.15,1,3,7,0.0448791714614499,0.1042420256494574,-0.1136549468520032,25,21,81,"High Persistence (24 detections across 21 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 236m, NDBI 0.10).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0194,129,2026-05-27,08:28,N20,VIIRS,22.81406,72.27465,1,344.82,319.21,25.61,3.15,l,0.39,0.36,6079.68,0,0,0,0.1789278254815502,0.1786580436540016,-0.3025641025641025,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (6080m) or mixed spectral signals (NDVI 0.18, NDBI 0.18, FRP 3.15MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0195,130,2026-05-27,08:28,N20,VIIRS,22.81517,72.28223,1,343.32,317.87,25.45,2.37,l,0.39,0.36,5541.87,0,0,0,0.1814876957494407,0.0959666203059805,-0.3406314453434872,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (5542m) or mixed spectral signals (NDVI 0.18, NDBI 0.10, FRP 2.37MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0196,131,2026-05-27,08:28,N20,VIIRS,22.88746,72.6228,1,344.81,319.54,25.27,8.97,l,0.4,0.37,2887.53,0,0,0,0.1722765710495772,0.115697310819262,-0.3146150985496467,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (2888m) or mixed spectral signals (NDVI 0.17, NDBI 0.12, FRP 8.97MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0197,4,2026-05-27,20:56,N20,VIIRS,22.97866,72.56733,0,315.96,300.19,15.77,0.54,n,0.39,0.36,146.93,1,2,7,0.0769927536231884,0.1380935121420804,-0.159434422233057,25,21,81,"High Persistence (21 detections across 19 dates, 81d span)",,,,Landuse: industrial,Persistent Industrial Heat,"Multi-date recurrence (21 dates over 81d span in cluster), inside/adjacent to industrial zone (dist 147m, NDBI 0.14).",High,Confirm industrial facility boundary and continuous operations via satellite basemap.,SAMPAD_R,Confirmed chronic nocturnal heat source in industrial estate; 81d recurrence.,Persistent Industrial Heat,Validated
FIRMS_0198,132,2026-05-28,20:38,N20,VIIRS,22.97047,72.55386,0,316.45,298.95,17.5,0.71,n,0.48,0.4,79.76,1,3,6,0.1078082478543018,0.163055511624229,-0.2281271756788118,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (80m) or mixed spectral signals (NDVI 0.11, NDBI 0.16, FRP 0.71MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0199,133,2026-05-30,09:12,N20,VIIRS,22.84821,72.34388,1,341.46,295.71,45.75,3.73,n,0.53,0.67,2152.14,0,0,0,0.1513816579895875,0.1449814126394052,-0.2979683972911964,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (2152m) or mixed spectral signals (NDVI 0.15, NDBI 0.14, FRP 3.73MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
FIRMS_0200,134,2026-05-30,09:12,N20,VIIRS,23.09093,72.35571,1,337.41,295.83,41.58,2.72,n,0.54,0.68,4864.28,0,0,0,0.3644237175216522,0.0534586350331227,-0.4338389731621937,1,1,0,Transient / Single Occurrence (1 detection),,,,Landuse: industrial,Other Thermal Source,"Remote from industrial infrastructure (4864m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.36, NDBI 0.05), single/episodic burn.",High,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0201,135,2026-05-30,09:12,N20,VIIRS,23.09496,72.35213,1,332.71,296.21,36.5,8.02,n,0.54,0.68,5209.23,0,0,0,0.3028981790202616,0.1446371443003872,-0.3834422657952069,1,1,0,Transient / Single Occurrence (1 detection),,,generator,Power: generator,Other Thermal Source,"Remote from industrial infrastructure (5209m, 0 industries in 1km), rural/agricultural spectral profile (NDVI 0.30, NDBI 0.14), single/episodic burn.",High,Verify agricultural plot boundary or open field context on satellite imagery.,,,Unknown,Needs Human Validation
FIRMS_0202,80,2026-05-30,09:12,N20,VIIRS,23.09537,72.35742,1,367.0,296.1,70.9,10.38,h,0.54,0.68,5307.47,0,0,0,0.1749819233550253,0.291321412996075,-0.2815457413249211,3,2,43,"Moderate Persistence (3 detections across 2 dates, 43d span)",,,,Landuse: industrial,Ambiguous (Review Required),"Intermediate proximity (5307m) or mixed spectral signals (NDVI 0.17, NDBI 0.29, FRP 10.38MW).",Ambiguous,Perform comprehensive multi-temporal optical imagery inspection (Sentinel-2 / Google Earth) to determine site activity.,,,Unknown,Needs Human Validation
